time;gFx;gFy;gFz;TgF;Actividad;movil;sujeto
10,943854;-0,0027;1,0275;0,0747;1,03;stairs;Samsung Galaxy S10;Isaías
10,944181;0,0105;1,0358;0,0603;1,038;stairs;Samsung Galaxy S10;Isaías
10,950369;0,021;1,0478;0,0535;1,049;stairs;Samsung Galaxy S10;Isaías
10,954077;0,0301;1,0551;0,0506;1,057;stairs;Samsung Galaxy S10;Isaías
10,960208;0,0374;1,0607;0,045;1,062;stairs;Samsung Galaxy S10;Isaías
10,964307;0,0467;1,0617;0,0459;1,064;stairs;Samsung Galaxy S10;Isaías
10,969699;0,052;1,0637;0,0472;1,066;stairs;Samsung Galaxy S10;Isaías
10,97517;0,0545;1,0627;0,0489;1,065;stairs;Samsung Galaxy S10;Isaías
10,979891;0,0501;1,0603;0,0525;1,063;stairs;Samsung Galaxy S10;Isaías
10,985285;0,0454;1,0563;0,0572;1,059;stairs;Samsung Galaxy S10;Isaías
10,990723;0,0379;1,0549;0,0589;1,057;stairs;Samsung Galaxy S10;Isaías
10,995767;0,0286;1,0458;0,066;1,048;stairs;Samsung Galaxy S10;Isaías
10,999822;0,0154;1,0387;0,0735;1,041;stairs;Samsung Galaxy S10;Isaías
11,004667;0,0046;1,0321;0,083;1,035;stairs;Samsung Galaxy S10;Isaías
11,011241;-0,0042;1,0275;0,097;1,032;stairs;Samsung Galaxy S10;Isaías
11,015727;-0,0088;1,0236;0,1121;1,03;stairs;Samsung Galaxy S10;Isaías
11,020962;-0,0146;1,0229;0,1253;1,031;stairs;Samsung Galaxy S10;Isaías
11,025914;-0,0142;1,0234;0,1412;1,033;stairs;Samsung Galaxy S10;Isaías
11,033031;-0,0098;1,0263;0,1515;1,037;stairs;Samsung Galaxy S10;Isaías
11,045702;-0,0093;1,0312;0,16;1,044;stairs;Samsung Galaxy S10;Isaías
11,046188;-0,0029;1,0339;0,1622;1,047;stairs;Samsung Galaxy S10;Isaías
11,046667;0,0042;1,037;0,1608;1,049;stairs;Samsung Galaxy S10;Isaías
11,056975;0,0115;1,0378;0,1566;1,05;stairs;Samsung Galaxy S10;Isaías
11,05746;0,0164;1,0363;0,1498;1,047;stairs;Samsung Galaxy S10;Isaías
11,062684;0,02;1,0368;0,1409;1,047;stairs;Samsung Galaxy S10;Isaías
11,065662;0,0251;1,0336;0,1326;1,042;stairs;Samsung Galaxy S10;Isaías
11,070767;0,0313;1,0292;0,1268;1,037;stairs;Samsung Galaxy S10;Isaías
11,075703;0,0364;1,029;0,1195;1,037;stairs;Samsung Galaxy S10;Isaías
11,081005;0,0472;1,027;0,1168;1,035;stairs;Samsung Galaxy S10;Isaías
11,087324;0,0547;1,0329;0,1134;1,041;stairs;Samsung Galaxy S10;Isaías
11,092041;0,0591;1,0402;0,1112;1,048;stairs;Samsung Galaxy S10;Isaías
11,096182;0,0694;1,0495;0,1138;1,058;stairs;Samsung Galaxy S10;Isaías
11,10183;0,0689;1,0583;0,1199;1,067;stairs;Samsung Galaxy S10;Isaías
11,107177;0,0667;1,0603;0,1214;1,069;stairs;Samsung Galaxy S10;Isaías
11,116204;0,0686;1,0664;0,13;1,076;stairs;Samsung Galaxy S10;Isaías
11,117078;0,0706;1,0771;0,1331;1,088;stairs;Samsung Galaxy S10;Isaías
11,121487;0,0762;1,0847;0,1322;1,095;stairs;Samsung Galaxy S10;Isaías
11,126489;0,0755;1,0896;0,1331;1,1;stairs;Samsung Galaxy S10;Isaías
11,140053;0,0704;1,0898;0,1314;1,1;stairs;Samsung Galaxy S10;Isaías
11,140317;0,0691;1,09;0,128;1,1;stairs;Samsung Galaxy S10;Isaías
11,142289;0,0708;1,0871;0,1224;1,096;stairs;Samsung Galaxy S10;Isaías
11,147199;0,0723;1,0837;0,1197;1,093;stairs;Samsung Galaxy S10;Isaías
11,152264;0,0711;1,0803;0,1187;1,089;stairs;Samsung Galaxy S10;Isaías
11,157773;0,0694;1,0774;0,1151;1,086;stairs;Samsung Galaxy S10;Isaías
11,163355;0,0635;1,0734;0,1121;1,081;stairs;Samsung Galaxy S10;Isaías
11,167215;0,0569;1,0695;0,1126;1,077;stairs;Samsung Galaxy S10;Isaías
11,172317;0,0454;1,0625;0,117;1,07;stairs;Samsung Galaxy S10;Isaías
11,178492;0,033;1,0534;0,1231;1,061;stairs;Samsung Galaxy S10;Isaías
11,182522;0,0222;1,0458;0,1297;1,054;stairs;Samsung Galaxy S10;Isaías
11,187627;0,0105;1,0387;0,1353;1,048;stairs;Samsung Galaxy S10;Isaías
11,193651;0,0012;1,0358;0,1402;1,045;stairs;Samsung Galaxy S10;Isaías
11,198674;-0,001;1,0375;0,1405;1,047;stairs;Samsung Galaxy S10;Isaías
11,202821;-0,0051;1,0414;0,1346;1,05;stairs;Samsung Galaxy S10;Isaías
11,208728;-0,0103;1,0475;0,1224;1,055;stairs;Samsung Galaxy S10;Isaías
11,214749;-0,0171;1,0519;0,1031;1,057;stairs;Samsung Galaxy S10;Isaías
11,218723;-0,0256;1,0583;0,0811;1,062;stairs;Samsung Galaxy S10;Isaías
11,22308;-0,0337;1,061;0,0623;1,063;stairs;Samsung Galaxy S10;Isaías
11,228316;-0,0435;1,0637;0,0513;1,066;stairs;Samsung Galaxy S10;Isaías
11,235378;-0,0572;1,07;0,0533;1,073;stairs;Samsung Galaxy S10;Isaías
11,238785;-0,0704;1,0756;0,0677;1,08;stairs;Samsung Galaxy S10;Isaías
11,243306;-0,0867;1,0852;0,0963;1,093;stairs;Samsung Galaxy S10;Isaías
11,256839;-0,0902;1,1005;0,1365;1,113;stairs;Samsung Galaxy S10;Isaías
11,257306;-0,0924;1,1206;0,1737;1,138;stairs;Samsung Galaxy S10;Isaías
11,25877;-0,0924;1,1462;0,2147;1,17;stairs;Samsung Galaxy S10;Isaías
11,263602;-0,0838;1,1763;0,2572;1,207;stairs;Samsung Galaxy S10;Isaías
11,269472;-0,0708;1,2061;0,3063;1,246;stairs;Samsung Galaxy S10;Isaías
11,274736;-0,054;1,2361;0,3589;1,288;stairs;Samsung Galaxy S10;Isaías
11,279269;-0,0464;1,2586;0,4065;1,323;stairs;Samsung Galaxy S10;Isaías
11,28388;-0,0391;1,2916;0,4556;1,37;stairs;Samsung Galaxy S10;Isaías
11,290417;-0,0183;1,3248;0,5033;1,417;stairs;Samsung Galaxy S10;Isaías
11,29398;0,0017;1,3353;0,548;1,443;stairs;Samsung Galaxy S10;Isaías
11,300584;0,0306;1,3334;0,5829;1,456;stairs;Samsung Galaxy S10;Isaías
11,304716;0,0555;1,3312;0,5887;1,457;stairs;Samsung Galaxy S10;Isaías
11,310288;0,0721;1,3192;0,5819;1,444;stairs;Samsung Galaxy S10;Isaías
11,31462;0,0752;1,2982;0,5607;1,416;stairs;Samsung Galaxy S10;Isaías
11,320143;0,0701;1,2755;0,5203;1,379;stairs;Samsung Galaxy S10;Isaías
11,324925;0,0589;1,2493;0,4688;1,336;stairs;Samsung Galaxy S10;Isaías
11,335538;0,0423;1,2224;0,405;1,288;stairs;Samsung Galaxy S10;Isaías
11,349113;0,02;1,1914;0,3388;1,239;stairs;Samsung Galaxy S10;Isaías
11,349642;-0,0046;1,1611;0,2741;1,193;stairs;Samsung Galaxy S10;Isaías
11,350135;-0,0308;1,1282;0,2206;1,15;stairs;Samsung Galaxy S10;Isaías
11,350625;-0,0669;1,092;0,1798;1,109;stairs;Samsung Galaxy S10;Isaías
11,361535;-0,0994;1,0558;0,1481;1,071;stairs;Samsung Galaxy S10;Isaías
11,361812;-0,1314;1,0136;0,1251;1,03;stairs;Samsung Galaxy S10;Isaías
11,366523;-0,1595;0,9823;0,0999;1;stairs;Samsung Galaxy S10;Isaías
11,371016;-0,1908;0,9523;0,0852;0,975;stairs;Samsung Galaxy S10;Isaías
11,374919;-0,2272;0,9254;0,0865;0,957;stairs;Samsung Galaxy S10;Isaías
11,381968;-0,255;0,9059;0,0936;0,946;stairs;Samsung Galaxy S10;Isaías
11,386048;-0,2744;0,8951;0,1087;0,943;stairs;Samsung Galaxy S10;Isaías
11,390688;-0,2885;0,8873;0,1356;0,943;stairs;Samsung Galaxy S10;Isaías
11,398052;-0,2883;0,8865;0,1732;0,948;stairs;Samsung Galaxy S10;Isaías
11,400913;-0,2726;0,8985;0,2226;0,965;stairs;Samsung Galaxy S10;Isaías
11,405336;-0,2455;0,9222;0,279;0,994;stairs;Samsung Galaxy S10;Isaías
11,410545;-0,2086;0,9515;0,3301;1,029;stairs;Samsung Galaxy S10;Isaías
11,416824;-0,1671;0,9821;0,3743;1,064;stairs;Samsung Galaxy S10;Isaías
11,420615;-0,1209;1,0097;0,408;1,096;stairs;Samsung Galaxy S10;Isaías
11,425546;-0,0738;1,0324;0,4297;1,121;stairs;Samsung Galaxy S10;Isaías
11,436909;-0,0347;1,0522;0,438;1,14;stairs;Samsung Galaxy S10;Isaías
11,437965;-0,0042;1,0659;0,4378;1,152;stairs;Samsung Galaxy S10;Isaías
11,441065;0,0205;1,0703;0,429;1,153;stairs;Samsung Galaxy S10;Isaías
11,458592;0,0347;1,0798;0,4158;1,158;stairs;Samsung Galaxy S10;Isaías
11,459207;0,0462;1,0913;0,3999;1,163;stairs;Samsung Galaxy S10;Isaías
11,459466;0,0574;1,091;0,3799;1,157;stairs;Samsung Galaxy S10;Isaías
11,461558;0,0657;1,0825;0,3586;1,142;stairs;Samsung Galaxy S10;Isaías
11,466264;0,0755;1,0742;0,331;1,127;stairs;Samsung Galaxy S10;Isaías
11,47266;0,0789;1,0632;0,3044;1,109;stairs;Samsung Galaxy S10;Isaías
11,477277;0,0689;1,0492;0,2853;1,09;stairs;Samsung Galaxy S10;Isaías
11,481837;0,0537;1,0341;0,2695;1,07;stairs;Samsung Galaxy S10;Isaías
11,487209;0,0398;1,0195;0,259;1,053;stairs;Samsung Galaxy S10;Isaías
11,491609;0,0313;1,0031;0,2533;1,035;stairs;Samsung Galaxy S10;Isaías
11,498157;0,0215;0,9884;0,2511;1,02;stairs;Samsung Galaxy S10;Isaías
11,501807;0,012;0,9699;0,2521;1,002;stairs;Samsung Galaxy S10;Isaías
11,507428;0,0083;0,9547;0,2523;0,988;stairs;Samsung Galaxy S10;Isaías
11,512972;0,001;0,9388;0,2523;0,972;stairs;Samsung Galaxy S10;Isaías
11,517201;-0,0059;0,9239;0,2528;0,958;stairs;Samsung Galaxy S10;Isaías
11,522675;-0,0112;0,9073;0,2523;0,942;stairs;Samsung Galaxy S10;Isaías
11,528181;-0,0178;0,8924;0,255;0,928;stairs;Samsung Galaxy S10;Isaías
11,537325;-0,0205;0,8819;0,2626;0,92;stairs;Samsung Galaxy S10;Isaías
11,53845;-0,021;0,8733;0,2663;0,913;stairs;Samsung Galaxy S10;Isaías
11,54766;-0,0186;0,8629;0,2707;0,905;stairs;Samsung Galaxy S10;Isaías
11,547987;-0,0154;0,8494;0,2765;0,893;stairs;Samsung Galaxy S10;Isaías
11,557892;-0,0149;0,8382;0,2761;0,883;stairs;Samsung Galaxy S10;Isaías
11,558475;-0,0146;0,8294;0,2744;0,874;stairs;Samsung Galaxy S10;Isaías
11,563102;-0,0164;0,8208;0,2719;0,865;stairs;Samsung Galaxy S10;Isaías
11,567729;-0,023;0,8147;0,2687;0,858;stairs;Samsung Galaxy S10;Isaías
11,573188;-0,0269;0,8101;0,2641;0,852;stairs;Samsung Galaxy S10;Isaías
11,577708;-0,0293;0,8037;0,2541;0,843;stairs;Samsung Galaxy S10;Isaías
11,583201;-0,0239;0,8015;0,2428;0,838;stairs;Samsung Galaxy S10;Isaías
11,588825;-0,0195;0,8037;0,2301;0,836;stairs;Samsung Galaxy S10;Isaías
11,594007;-0,0129;0,8047;0,214;0,833;stairs;Samsung Galaxy S10;Isaías
11,598143;-0,0146;0,802;0,1922;0,825;stairs;Samsung Galaxy S10;Isaías
11,603863;-0,0146;0,7964;0,1708;0,815;stairs;Samsung Galaxy S10;Isaías
11,609297;-0,0154;0,7957;0,1468;0,809;stairs;Samsung Galaxy S10;Isaías
11,618364;-0,0151;0,7935;0,1239;0,803;stairs;Samsung Galaxy S10;Isaías
11,619225;-0,0181;0,7937;0,1007;0,8;stairs;Samsung Galaxy S10;Isaías
11,623493;-0,0203;0,7976;0,0855;0,802;stairs;Samsung Galaxy S10;Isaías
11,62881;-0,0168;0,8025;0,0696;0,806;stairs;Samsung Galaxy S10;Isaías
11,63768;-0,0132;0,8079;0,0577;0,81;stairs;Samsung Galaxy S10;Isaías
11,639231;-0,0093;0,8118;0,0503;0,813;stairs;Samsung Galaxy S10;Isaías
11,643646;-0,0088;0,8184;0,0523;0,82;stairs;Samsung Galaxy S10;Isaías
11,649184;-0,0117;0,8211;0,0564;0,823;stairs;Samsung Galaxy S10;Isaías
11,654007;-0,0193;0,8208;0,0669;0,824;stairs;Samsung Galaxy S10;Isaías
11,658977;-0,0269;0,8174;0,0816;0,822;stairs;Samsung Galaxy S10;Isaías
11,664806;-0,0357;0,8128;0,0965;0,819;stairs;Samsung Galaxy S10;Isaías
11,670127;-0,0484;0,8006;0,1121;0,81;stairs;Samsung Galaxy S10;Isaías
11,67534;-0,0613;0,7898;0,1258;0,802;stairs;Samsung Galaxy S10;Isaías
11,679141;-0,0772;0,7791;0,1348;0,794;stairs;Samsung Galaxy S10;Isaías
11,684388;-0,0928;0,7727;0,14;0,791;stairs;Samsung Galaxy S10;Isaías
11,689671;-0,1107;0,7661;0,1515;0,789;stairs;Samsung Galaxy S10;Isaías
11,69559;-0,1246;0,7634;0,1615;0,79;stairs;Samsung Galaxy S10;Isaías
11,70076;-0,1358;0,7634;0,1661;0,793;stairs;Samsung Galaxy S10;Isaías
11,705473;-0,1395;0,7651;0,1725;0,797;stairs;Samsung Galaxy S10;Isaías
11,709781;-0,1365;0,7776;0,1805;0,81;stairs;Samsung Galaxy S10;Isaías
11,716408;-0,1412;0,7915;0,1825;0,824;stairs;Samsung Galaxy S10;Isaías
11,721059;-0,1409;0,805;0,1769;0,836;stairs;Samsung Galaxy S10;Isaías
11,724694;-0,1331;0,8179;0,1761;0,847;stairs;Samsung Galaxy S10;Isaías
11,73077;-0,1214;0,8333;0,1754;0,86;stairs;Samsung Galaxy S10;Isaías
11,738702;-0,108;0,8526;0,1771;0,877;stairs;Samsung Galaxy S10;Isaías
11,743632;-0,0943;0,8748;0,1769;0,897;stairs;Samsung Galaxy S10;Isaías
11,745467;-0,0867;0,8958;0,1796;0,918;stairs;Samsung Galaxy S10;Isaías
11,757892;-0,0821;0,911;0,1781;0,932;stairs;Samsung Galaxy S10;Isaías
11,758407;-0,0804;0,9288;0,1788;0,949;stairs;Samsung Galaxy S10;Isaías
11,761092;-0,0777;0,9422;0,1776;0,962;stairs;Samsung Galaxy S10;Isaías
11,765357;-0,0784;0,9542;0,1783;0,974;stairs;Samsung Galaxy S10;Isaías
11,771116;-0,0843;0,962;0,1781;0,982;stairs;Samsung Galaxy S10;Isaías
11,775304;-0,0855;0,9694;0,1825;0,99;stairs;Samsung Galaxy S10;Isaías
11,781125;-0,0909;0,973;0,1905;0,996;stairs;Samsung Galaxy S10;Isaías
11,786241;-0,0924;0,9782;0,202;1,003;stairs;Samsung Galaxy S10;Isaías
11,79074;-0,0948;0,9816;0,2167;1,01;stairs;Samsung Galaxy S10;Isaías
11,796844;-0,0921;0,9896;0,2301;1,02;stairs;Samsung Galaxy S10;Isaías
11,802142;-0,0872;0,9957;0,2404;1,028;stairs;Samsung Galaxy S10;Isaías
11,805934;-0,0821;1,0053;0,2433;1,038;stairs;Samsung Galaxy S10;Isaías
11,81095;-0,0794;1,0119;0,245;1,044;stairs;Samsung Galaxy S10;Isaías
11,81742;-0,0779;1,0212;0,2394;1,052;stairs;Samsung Galaxy S10;Isaías
11,821312;-0,0738;1,0319;0,234;1,061;stairs;Samsung Galaxy S10;Isaías
11,827318;-0,0711;1,0414;0,2262;1,068;stairs;Samsung Galaxy S10;Isaías
11,838539;-0,0689;1,0495;0,2191;1,074;stairs;Samsung Galaxy S10;Isaías
11,839589;-0,0682;1,0553;0,213;1,079;stairs;Samsung Galaxy S10;Isaías
11,841609;-0,0701;1,0556;0,2084;1,078;stairs;Samsung Galaxy S10;Isaías
11,846618;-0,0733;1,0561;0,2089;1,079;stairs;Samsung Galaxy S10;Isaías
11,859663;-0,0774;1,058;0,2121;1,082;stairs;Samsung Galaxy S10;Isaías
11,859985;-0,0755;1,0575;0,2157;1,082;stairs;Samsung Galaxy S10;Isaías
11,862383;-0,0777;1,0558;0,2208;1,081;stairs;Samsung Galaxy S10;Isaías
11,866761;-0,0791;1,0556;0,2248;1,082;stairs;Samsung Galaxy S10;Isaías
11,871996;-0,0818;1,0527;0,225;1,08;stairs;Samsung Galaxy S10;Isaías
11,876777;-0,088;1,0485;0,2235;1,076;stairs;Samsung Galaxy S10;Isaías
11,882827;-0,0936;1,0414;0,2238;1,069;stairs;Samsung Galaxy S10;Isaías
11,887044;-0,0982;1,0346;0,2216;1,063;stairs;Samsung Galaxy S10;Isaías
11,893235;-0,1014;1,0292;0,2177;1,057;stairs;Samsung Galaxy S10;Isaías
11,897796;-0,106;1,0221;0,2113;1,049;stairs;Samsung Galaxy S10;Isaías
11,902987;-0,1146;1,0136;0,2055;1,041;stairs;Samsung Galaxy S10;Isaías
11,907226;-0,1243;1,0041;0,2003;1,031;stairs;Samsung Galaxy S10;Isaías
11,912516;-0,1317;0,9933;0,1937;1,021;stairs;Samsung Galaxy S10;Isaías
11,918654;-0,1361;0,9845;0,1871;1,011;stairs;Samsung Galaxy S10;Isaías
11,922655;-0,1348;0,9808;0,1805;1,006;stairs;Samsung Galaxy S10;Isaías
11,927563;-0,1304;0,9747;0,1776;0,999;stairs;Samsung Galaxy S10;Isaías
11,937229;-0,1268;0,9728;0,1742;0,996;stairs;Samsung Galaxy S10;Isaías
11,938429;-0,1195;0,9689;0,172;0,991;stairs;Samsung Galaxy S10;Isaías
11,94308;-0,1146;0,965;0,1727;0,987;stairs;Samsung Galaxy S10;Isaías
11,957247;-0,1063;0,9618;0,1717;0,983;stairs;Samsung Galaxy S10;Isaías
11,958064;-0,0994;0,9598;0,1713;0,98;stairs;Samsung Galaxy S10;Isaías
11,958482;-0,0887;0,9581;0,1651;0,976;stairs;Samsung Galaxy S10;Isaías
11,963977;-0,0801;0,9572;0,1603;0,974;stairs;Samsung Galaxy S10;Isaías
11,968672;-0,0735;0,9542;0,1507;0,969;stairs;Samsung Galaxy S10;Isaías
11,97344;-0,0657;0,9493;0,1405;0,962;stairs;Samsung Galaxy S10;Isaías
11,979319;-0,0603;0,945;0,1292;0,956;stairs;Samsung Galaxy S10;Isaías
11,984362;-0,0555;0,9425;0,1185;0,952;stairs;Samsung Galaxy S10;Isaías
11,990276;-0,0518;0,94;0,106;0,947;stairs;Samsung Galaxy S10;Isaías
11,994795;-0,0467;0,9339;0,097;0,94;stairs;Samsung Galaxy S10;Isaías
11,999557;-0,0445;0,9281;0,0899;0,933;stairs;Samsung Galaxy S10;Isaías
12,004396;-0,042;0,9232;0,0835;0,928;stairs;Samsung Galaxy S10;Isaías
12,008956;-0,0454;0,9195;0,0755;0,924;stairs;Samsung Galaxy S10;Isaías
12,013784;-0,0469;0,9159;0,0704;0,92;stairs;Samsung Galaxy S10;Isaías
12,019283;-0,0508;0,9151;0,0645;0,919;stairs;Samsung Galaxy S10;Isaías
12,024041;-0,0567;0,9124;0,0596;0,916;stairs;Samsung Galaxy S10;Isaías
12,03058;-0,0601;0,9093;0,0603;0,913;stairs;Samsung Galaxy S10;Isaías
12,037204;-0,063;0,9105;0,0657;0,915;stairs;Samsung Galaxy S10;Isaías
12,039475;-0,0645;0,9127;0,0684;0,918;stairs;Samsung Galaxy S10;Isaías
12,044239;-0,0674;0,9139;0,0691;0,919;stairs;Samsung Galaxy S10;Isaías
12,062553;-0,0708;0,9166;0,0694;0,922;stairs;Samsung Galaxy S10;Isaías
12,063271;-0,0704;0,9232;0,0662;0,928;stairs;Samsung Galaxy S10;Isaías
12,063533;-0,0699;0,9308;0,0691;0,936;stairs;Samsung Galaxy S10;Isaías
12,065034;-0,0689;0,9415;0,0723;0,947;stairs;Samsung Galaxy S10;Isaías
12,069778;-0,0606;0,9537;0,0848;0,959;stairs;Samsung Galaxy S10;Isaías
12,075463;-0,0518;0,9691;0,0994;0,976;stairs;Samsung Galaxy S10;Isaías
12,079635;-0,0435;0,9877;0,1148;0,995;stairs;Samsung Galaxy S10;Isaías
12,08537;-0,0389;1,0043;0,1331;1,014;stairs;Samsung Galaxy S10;Isaías
12,09014;-0,0364;1,0231;0,1515;1,035;stairs;Samsung Galaxy S10;Isaías
12,09586;-0,0354;1,0202;0,1664;1,034;stairs;Samsung Galaxy S10;Isaías
12,101739;-0,0367;1,0324;0,1749;1,048;stairs;Samsung Galaxy S10;Isaías
12,106042;-0,0362;1,0712;0,1979;1,09;stairs;Samsung Galaxy S10;Isaías
12,110268;-0,0437;1,092;0,2174;1,114;stairs;Samsung Galaxy S10;Isaías
12,117166;-0,0523;1,094;0,2196;1,117;stairs;Samsung Galaxy S10;Isaías
12,120886;-0,0525;1,0969;0,225;1,121;stairs;Samsung Galaxy S10;Isaías
12,125524;-0,0579;1,102;0,2274;1,127;stairs;Samsung Galaxy S10;Isaías
12,131144;-0,0657;1,1103;0,2265;1,135;stairs;Samsung Galaxy S10;Isaías
12,135528;-0,0787;1,1194;0,2182;1,143;stairs;Samsung Galaxy S10;Isaías
12,140484;-0,0909;1,1265;0,2038;1,148;stairs;Samsung Galaxy S10;Isaías
12,14611;-0,0963;1,1348;0,1879;1,154;stairs;Samsung Galaxy S10;Isaías
12,151408;-0,0938;1,1379;0,171;1,155;stairs;Samsung Galaxy S10;Isaías
12,156126;-0,0897;1,1377;0,1608;1,152;stairs;Samsung Galaxy S10;Isaías
12,161917;-0,083;1,1399;0,1573;1,154;stairs;Samsung Galaxy S10;Isaías
12,166661;-0,0735;1,1438;0,1615;1,157;stairs;Samsung Galaxy S10;Isaías
12,173001;-0,0611;1,147;0,1732;1,162;stairs;Samsung Galaxy S10;Isaías
12,176116;-0,0537;1,1475;0,1869;1,164;stairs;Samsung Galaxy S10;Isaías
12,180998;-0,0484;1,1509;0,1964;1,169;stairs;Samsung Galaxy S10;Isaías
12,186852;-0,0396;1,1533;0,2091;1,173;stairs;Samsung Galaxy S10;Isaías
12,191506;-0,0291;1,1572;0,2184;1,178;stairs;Samsung Galaxy S10;Isaías
12,196223;-0,0227;1,1604;0,2199;1,181;stairs;Samsung Galaxy S10;Isaías
12,20177;-0,0144;1,1594;0,2138;1,179;stairs;Samsung Galaxy S10;Isaías
12,206457;-0,0117;1,1597;0,2062;1,178;stairs;Samsung Galaxy S10;Isaías
12,211589;-0,0105;1,1592;0,2047;1,177;stairs;Samsung Galaxy S10;Isaías
12,218843;-0,009;1,1631;0,2003;1,18;stairs;Samsung Galaxy S10;Isaías
12,221808;-0,0066;1,1658;0,2057;1,184;stairs;Samsung Galaxy S10;Isaías
12,226853;-0,0078;1,1697;0,2221;1,191;stairs;Samsung Galaxy S10;Isaías
12,233115;-0,0066;1,1746;0,2426;1,199;stairs;Samsung Galaxy S10;Isaías
12,240419;-0,0027;1,1778;0,2665;1,208;stairs;Samsung Galaxy S10;Isaías
12,249001;-0,0024;1,1809;0,2922;1,217;stairs;Samsung Galaxy S10;Isaías
12,249414;-0,0039;1,1824;0,3205;1,225;stairs;Samsung Galaxy S10;Isaías
12,257796;-0,0046;1,1831;0,3547;1,235;stairs;Samsung Galaxy S10;Isaías
12,258257;0,0002;1,1839;0,3818;1,244;stairs;Samsung Galaxy S10;Isaías
12,263191;0,0068;1,1873;0,4087;1,256;stairs;Samsung Galaxy S10;Isaías
12,267289;0,0071;1,1844;0,4243;1,258;stairs;Samsung Galaxy S10;Isaías
12,272379;0,0103;1,1804;0,4375;1,259;stairs;Samsung Galaxy S10;Isaías
12,277549;0,0129;1,1775;0,4422;1,258;stairs;Samsung Galaxy S10;Isaías
12,284137;0,0164;1,1765;0,4412;1,257;stairs;Samsung Galaxy S10;Isaías
12,287551;0,0151;1,1699;0,4378;1,249;stairs;Samsung Galaxy S10;Isaías
12,293785;0,0154;1,1638;0,4334;1,242;stairs;Samsung Galaxy S10;Isaías
12,297817;0,0183;1,1526;0,427;1,229;stairs;Samsung Galaxy S10;Isaías
12,304029;0,0259;1,1421;0,4194;1,217;stairs;Samsung Galaxy S10;Isaías
12,308465;0,0342;1,1313;0,4146;1,205;stairs;Samsung Galaxy S10;Isaías
12,312929;0,0418;1,1216;0,4151;1,197;stairs;Samsung Galaxy S10;Isaías
12,319175;0,0503;1,1125;0,4185;1,19;stairs;Samsung Galaxy S10;Isaías
12,324544;0,0559;1,1035;0,429;1,185;stairs;Samsung Galaxy S10;Isaías
12,328209;0,0596;1,0957;0,4385;1,182;stairs;Samsung Galaxy S10;Isaías
12,33786;0,0664;1,0878;0,4476;1,178;stairs;Samsung Galaxy S10;Isaías
12,339067;0,0723;1,0778;0,4534;1,172;stairs;Samsung Galaxy S10;Isaías
12,349086;0,074;1,0717;0,462;1,169;stairs;Samsung Galaxy S10;Isaías
12,349499;0,0762;1,061;0,471;1,163;stairs;Samsung Galaxy S10;Isaías
12,359449;0,0711;1,0502;0,4825;1,158;stairs;Samsung Galaxy S10;Isaías
12,35979;0,0713;1,0392;0,495;1,153;stairs;Samsung Galaxy S10;Isaías
12,363586;0,0708;1,026;0,5057;1,146;stairs;Samsung Galaxy S10;Isaías
12,369349;0,0745;1,0126;0,5145;1,138;stairs;Samsung Galaxy S10;Isaías
12,373929;0,0794;0,9982;0,5179;1,127;stairs;Samsung Galaxy S10;Isaías
12,37894;0,0833;0,9845;0,5233;1,118;stairs;Samsung Galaxy S10;Isaías
12,384992;0,0875;0,9723;0,5282;1,11;stairs;Samsung Galaxy S10;Isaías
12,390542;0,0909;0,9618;0,5321;1,103;stairs;Samsung Galaxy S10;Isaías
12,393988;0,0936;0,9513;0,5338;1,095;stairs;Samsung Galaxy S10;Isaías
12,400951;0,0911;0,9393;0,5328;1,084;stairs;Samsung Galaxy S10;Isaías
12,404888;0,0911;0,9286;0,5301;1,073;stairs;Samsung Galaxy S10;Isaías
12,410592;0,0899;0,9166;0,5235;1,059;stairs;Samsung Galaxy S10;Isaías
12,414246;0,0914;0,9078;0,5138;1,047;stairs;Samsung Galaxy S10;Isaías
12,420676;0,0889;0,9;0,495;1,031;stairs;Samsung Galaxy S10;Isaías
12,425701;0,0865;0,8941;0,4751;1,016;stairs;Samsung Galaxy S10;Isaías
12,429742;0,0811;0,8878;0,4476;0,998;stairs;Samsung Galaxy S10;Isaías
12,439847;0,074;0,8824;0,4194;0,98;stairs;Samsung Galaxy S10;Isaías
12,440695;0,0708;0,8817;0,3923;0,968;stairs;Samsung Galaxy S10;Isaías
12,444548;0,0706;0,8853;0,3689;0,962;stairs;Samsung Galaxy S10;Isaías
12,460145;0,0789;0,8848;0,3459;0,953;stairs;Samsung Galaxy S10;Isaías
12,460685;0,087;0,8812;0,3239;0,943;stairs;Samsung Galaxy S10;Isaías
12,460936;0,0909;0,878;0,3029;0,933;stairs;Samsung Galaxy S10;Isaías
12,465008;0,0909;0,8746;0,2817;0,923;stairs;Samsung Galaxy S10;Isaías
12,470287;0,0904;0,8746;0,2619;0,917;stairs;Samsung Galaxy S10;Isaías
12,475008;0,0958;0,8736;0,2382;0,911;stairs;Samsung Galaxy S10;Isaías
12,480184;0,1009;0,8692;0,214;0,901;stairs;Samsung Galaxy S10;Isaías
12,485604;0,1007;0,8675;0,1893;0,894;stairs;Samsung Galaxy S10;Isaías
12,49186;0,0985;0,8672;0,1722;0,89;stairs;Samsung Galaxy S10;Isaías
12,496521;0,0953;0,8702;0,1593;0,89;stairs;Samsung Galaxy S10;Isaías
