time;gFx;gFy;gFz;TgF;Actividad;movil;sujeto
9,573907;-0,0095;0,1251;1,0133;1,021;standing;Samsung Galaxy S10;Isaías
9,578975;-0,0093;0,1236;1,0124;1,02;standing;Samsung Galaxy S10;Isaías
9,584216;-0,0117;0,1202;1,0102;1,017;standing;Samsung Galaxy S10;Isaías
9,589443;-0,0142;0,1182;1,0075;1,015;standing;Samsung Galaxy S10;Isaías
9,594945;-0,0127;0,117;1,0075;1,014;standing;Samsung Galaxy S10;Isaías
9,599299;-0,0132;0,1165;1,0053;1,012;standing;Samsung Galaxy S10;Isaías
9,604781;-0,0129;0,1182;1,0053;1,012;standing;Samsung Galaxy S10;Isaías
9,610216;-0,0129;0,1165;1,0043;1,011;standing;Samsung Galaxy S10;Isaías
9,617377;-0,0129;0,1136;1,0014;1,008;standing;Samsung Galaxy S10;Isaías
9,619695;-0,012;0,1109;0,9979;1,004;standing;Samsung Galaxy S10;Isaías
9,624795;-0,0103;0,1092;0,9955;1,002;standing;Samsung Galaxy S10;Isaías
9,630657;-0,0093;0,1085;0,9916;0,998;standing;Samsung Galaxy S10;Isaías
9,635463;-0,0061;0,1092;0,9899;0,996;standing;Samsung Galaxy S10;Isaías
9,640284;-0,0042;0,1104;0,9901;0,996;standing;Samsung Galaxy S10;Isaías
9,644931;-0,0015;0,1151;0,9974;1,004;standing;Samsung Galaxy S10;Isaías
9,650117;0,0029;0,116;0,9989;1,006;standing;Samsung Galaxy S10;Isaías
9,655625;-0,0012;0,1092;0,9945;1;standing;Samsung Galaxy S10;Isaías
9,660915;-0,0068;0,1024;0,9906;0,996;standing;Samsung Galaxy S10;Isaías
9,665389;-0,0034;0,1046;0,9911;0,997;standing;Samsung Galaxy S10;Isaías
9,670331;-0,0012;0,108;0,9945;1;standing;Samsung Galaxy S10;Isaías
9,676172;0;0,1092;0,9972;1,003;standing;Samsung Galaxy S10;Isaías
9,681548;-0,0022;0,1102;0,9938;1;standing;Samsung Galaxy S10;Isaías
9,685663;-0,0029;0,1114;0,9899;0,996;standing;Samsung Galaxy S10;Isaías
9,690982;-0,002;0,1121;0,9845;0,991;standing;Samsung Galaxy S10;Isaías
9,696029;-0,0017;0,1146;0,9826;0,989;standing;Samsung Galaxy S10;Isaías
9,700811;-0,0022;0,1138;0,9826;0,989;standing;Samsung Galaxy S10;Isaías
9,706104;-0,0044;0,1148;0,9801;0,987;standing;Samsung Galaxy S10;Isaías
9,711683;-0,0046;0,1158;0,9796;0,986;standing;Samsung Galaxy S10;Isaías
9,717965;-0,0024;0,1163;0,9801;0,987;standing;Samsung Galaxy S10;Isaías
9,726295;-0,0027;0,1141;0,9828;0,989;standing;Samsung Galaxy S10;Isaías
9,726898;-0,0017;0,1153;0,9911;0,998;standing;Samsung Galaxy S10;Isaías
9,733318;0,001;0,118;0,9948;1,002;standing;Samsung Galaxy S10;Isaías
9,737027;0,0017;0,119;0,9996;1,007;standing;Samsung Galaxy S10;Isaías
9,741084;0,0037;0,116;1,0031;1,01;standing;Samsung Galaxy S10;Isaías
9,746195;0,0068;0,1153;1,0048;1,011;standing;Samsung Galaxy S10;Isaías
9,751537;0,0051;0,1146;1,0038;1,01;standing;Samsung Galaxy S10;Isaías
9,756427;0,0022;0,1136;1,0028;1,009;standing;Samsung Galaxy S10;Isaías
9,761921;0,0034;0,1121;0,9994;1,006;standing;Samsung Galaxy S10;Isaías
9,767099;0,0049;0,1148;0,9965;1,003;standing;Samsung Galaxy S10;Isaías
9,772264;0,0049;0,1158;0,9957;1,002;standing;Samsung Galaxy S10;Isaías
9,776522;0,0034;0,1182;0,9904;0,997;standing;Samsung Galaxy S10;Isaías
9,783248;0,0027;0,1185;0,9913;0,998;standing;Samsung Galaxy S10;Isaías
9,786861;0,0024;0,1199;0,9891;0,996;standing;Samsung Galaxy S10;Isaías
9,792032;0,0042;0,1214;0,9872;0,995;standing;Samsung Galaxy S10;Isaías
9,797989;0,0042;0,1221;0,9857;0,993;standing;Samsung Galaxy S10;Isaías
9,802163;0,0029;0,1204;0,9872;0,995;standing;Samsung Galaxy S10;Isaías
9,807779;0,0046;0,1236;0,9887;0,996;standing;Samsung Galaxy S10;Isaías
9,813411;0,0059;0,1265;0,9909;0,999;standing;Samsung Galaxy S10;Isaías
9,818573;0,0046;0,128;0,9928;1,001;standing;Samsung Galaxy S10;Isaías
9,827804;0,0042;0,1268;0,9957;1,004;standing;Samsung Galaxy S10;Isaías
9,828406;0,0015;0,1229;0,9974;1,005;standing;Samsung Galaxy S10;Isaías
9,833257;0,0039;0,1217;0,9982;1,006;standing;Samsung Galaxy S10;Isaías
9,837776;0,0024;0,1219;0,9999;1,007;standing;Samsung Galaxy S10;Isaías
9,842551;0,0027;0,1221;1,0011;1,009;standing;Samsung Galaxy S10;Isaías
9,848423;0,0029;0,1212;1,0041;1,011;standing;Samsung Galaxy S10;Isaías
9,852855;0,0005;0,1199;1,0048;1,012;standing;Samsung Galaxy S10;Isaías
9,85789;0,001;0,1212;1,0058;1,013;standing;Samsung Galaxy S10;Isaías
9,862759;-0,0029;0,1226;1,0048;1,012;standing;Samsung Galaxy S10;Isaías
9,868702;-0,0032;0,1224;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
9,873071;-0,0059;0,1212;0,9977;1,005;standing;Samsung Galaxy S10;Isaías
9,87815;-0,0063;0,1209;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
9,88338;-0,0076;0,1185;0,9931;1;standing;Samsung Galaxy S10;Isaías
9,88817;-0,0071;0,1185;0,9913;0,998;standing;Samsung Galaxy S10;Isaías
9,893379;-0,0093;0,1197;0,9904;0,998;standing;Samsung Galaxy S10;Isaías
9,901068;-0,0063;0,1182;0,9887;0,996;standing;Samsung Galaxy S10;Isaías
9,90795;-0,0078;0,118;0,9877;0,995;standing;Samsung Galaxy S10;Isaías
9,908788;-0,0083;0,1187;0,985;0,992;standing;Samsung Galaxy S10;Isaías
9,914943;-0,01;0,117;0,9843;0,991;standing;Samsung Galaxy S10;Isaías
9,918773;-0,012;0,1163;0,9835;0,99;standing;Samsung Galaxy S10;Isaías
9,923591;-0,0125;0,1165;0,9848;0,992;standing;Samsung Galaxy S10;Isaías
9,929101;-0,0117;0,1168;0,9869;0,994;standing;Samsung Galaxy S10;Isaías
9,934072;-0,0115;0,1175;0,9879;0,995;standing;Samsung Galaxy S10;Isaías
9,939132;-0,009;0,1153;0,9889;0,996;standing;Samsung Galaxy S10;Isaías
9,943851;-0,0046;0,118;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
9,949066;-0,0051;0,1177;0,9928;1;standing;Samsung Galaxy S10;Isaías
9,954214;-0,0056;0,1156;0,9904;0,997;standing;Samsung Galaxy S10;Isaías
9,959158;-0,0071;0,116;0,9891;0,996;standing;Samsung Galaxy S10;Isaías
9,964086;-0,0081;0,119;0,9896;0,997;standing;Samsung Galaxy S10;Isaías
9,969281;-0,0081;0,1185;0,9901;0,997;standing;Samsung Galaxy S10;Isaías
9,974164;-0,0098;0,1187;0,9894;0,997;standing;Samsung Galaxy S10;Isaías
9,979431;-0,009;0,119;0,9906;0,998;standing;Samsung Galaxy S10;Isaías
9,984912;-0,0112;0,1195;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
9,992076;-0,0103;0,1185;0,9962;1,003;standing;Samsung Galaxy S10;Isaías
9,994948;-0,011;0,1158;0,997;1,004;standing;Samsung Galaxy S10;Isaías
10,000023;-0,0127;0,1187;0,9974;1,005;standing;Samsung Galaxy S10;Isaías
10,004974;-0,0142;0,1158;0,996;1,003;standing;Samsung Galaxy S10;Isaías
10,009933;-0,0137;0,1141;0,9948;1,001;standing;Samsung Galaxy S10;Isaías
10,015489;-0,0132;0,1124;0,9894;0,996;standing;Samsung Galaxy S10;Isaías
10,020099;-0,0122;0,1119;0,9862;0,993;standing;Samsung Galaxy S10;Isaías
10,025033;-0,0122;0,1109;0,9862;0,993;standing;Samsung Galaxy S10;Isaías
10,030151;-0,0068;0,1092;0,9938;1;standing;Samsung Galaxy S10;Isaías
10,035187;-0,0002;0,1097;1,0004;1,006;standing;Samsung Galaxy S10;Isaías
10,040209;-0,0022;0,1099;1,0014;1,007;standing;Samsung Galaxy S10;Isaías
10,045339;-0,0071;0,1143;0,9974;1,004;standing;Samsung Galaxy S10;Isaías
10,050707;-0,0073;0,1177;0,9957;1,003;standing;Samsung Galaxy S10;Isaías
10,055533;-0,0061;0,1204;0,9967;1,004;standing;Samsung Galaxy S10;Isaías
10,060455;-0,0066;0,1209;0,9962;1,004;standing;Samsung Galaxy S10;Isaías
10,066043;-0,0046;0,1202;0,997;1,004;standing;Samsung Galaxy S10;Isaías
10,071106;-0,0024;0,1195;0,9977;1,005;standing;Samsung Galaxy S10;Isaías
10,076216;0,001;0,1207;0,9987;1,006;standing;Samsung Galaxy S10;Isaías
10,082019;0,0051;0,1226;1,0018;1,009;standing;Samsung Galaxy S10;Isaías
10,086213;0,0059;0,1209;1,0031;1,01;standing;Samsung Galaxy S10;Isaías
10,092094;0,0056;0,1204;1,0043;1,012;standing;Samsung Galaxy S10;Isaías
10,096901;0,0073;0,1197;1,0016;1,009;standing;Samsung Galaxy S10;Isaías
10,101402;0,0078;0,1204;0,9992;1,006;standing;Samsung Galaxy S10;Isaías
10,106208;0,0068;0,1202;0,9965;1,004;standing;Samsung Galaxy S10;Isaías
10,111836;0,0061;0,1217;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
10,117103;0,0039;0,1212;0,9952;1,003;standing;Samsung Galaxy S10;Isaías
10,121515;0,0022;0,1226;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
10,126529;0,0022;0,1221;0,996;1,003;standing;Samsung Galaxy S10;Isaías
10,132242;0;0,1221;0,9965;1,004;standing;Samsung Galaxy S10;Isaías
10,136733;0,0034;0,1241;1,0026;1,01;standing;Samsung Galaxy S10;Isaías
10,141847;0,0063;0,1234;1,0058;1,013;standing;Samsung Galaxy S10;Isaías
10,146833;0,0015;0,1199;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
10,152288;-0,0032;0,1163;0,9972;1,004;standing;Samsung Galaxy S10;Isaías
10,156937;0;0,118;0,9977;1,005;standing;Samsung Galaxy S10;Isaías
10,16209;0,0044;0,1224;0,9989;1,006;standing;Samsung Galaxy S10;Isaías
10,167119;0,0012;0,1224;1,0014;1,009;standing;Samsung Galaxy S10;Isaías
10,172744;-0,0029;0,1195;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
10,177091;-0,0039;0,117;1,0028;1,01;standing;Samsung Galaxy S10;Isaías
10,182624;-0,0042;0,118;1,0026;1,01;standing;Samsung Galaxy S10;Isaías
10,187415;-0,0007;0,119;1,0021;1,009;standing;Samsung Galaxy S10;Isaías
10,192591;-0,0015;0,116;1,0014;1,008;standing;Samsung Galaxy S10;Isaías
10,197471;-0,0029;0,1153;0,9992;1,006;standing;Samsung Galaxy S10;Isaías
10,202625;-0,0032;0,1163;0,9962;1,003;standing;Samsung Galaxy S10;Isaías
10,207541;-0,0017;0,1151;0,9938;1;standing;Samsung Galaxy S10;Isaías
10,212874;-0,0022;0,1148;0,9931;1;standing;Samsung Galaxy S10;Isaías
10,218242;-0,0022;0,1168;0,9918;0,999;standing;Samsung Galaxy S10;Isaías
10,222792;-0,0017;0,116;0,9891;0,996;standing;Samsung Galaxy S10;Isaías
10,227851;-0,0044;0,1151;0,9867;0,993;standing;Samsung Galaxy S10;Isaías
10,233038;-0,0044;0,1151;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
10,237958;-0,0017;0,1168;0,9884;0,995;standing;Samsung Galaxy S10;Isaías
10,243168;-0,0032;0,1138;0,9889;0,995;standing;Samsung Galaxy S10;Isaías
10,247958;-0,0037;0,1148;0,9921;0,999;standing;Samsung Galaxy S10;Isaías
10,253289;-0,0029;0,1158;0,995;1,002;standing;Samsung Galaxy S10;Isaías
10,258019;-0,0032;0,1141;0,9967;1,003;standing;Samsung Galaxy S10;Isaías
10,263491;0,0015;0,1173;1,0001;1,007;standing;Samsung Galaxy S10;Isaías
10,268447;-0,0012;0,1143;1,0009;1,007;standing;Samsung Galaxy S10;Isaías
10,27362;-0,0029;0,1143;0,9989;1,005;standing;Samsung Galaxy S10;Isaías
10,278383;-0,0042;0,1141;0,9982;1,005;standing;Samsung Galaxy S10;Isaías
10,284467;-0,0039;0,1158;0,994;1,001;standing;Samsung Galaxy S10;Isaías
10,288929;-0,0027;0,1182;0,9911;0,998;standing;Samsung Galaxy S10;Isaías
10,293871;-0,0042;0,1195;0,9918;0,999;standing;Samsung Galaxy S10;Isaías
10,299289;-0,0054;0,1212;0,9889;0,996;standing;Samsung Galaxy S10;Isaías
10,305097;-0,0073;0,1204;0,9874;0,995;standing;Samsung Galaxy S10;Isaías
10,308953;-0,0088;0,1214;0,9838;0,991;standing;Samsung Galaxy S10;Isaías
10,314526;-0,0103;0,1192;0,9821;0,989;standing;Samsung Galaxy S10;Isaías
10,321637;-0,0085;0,1173;0,9826;0,99;standing;Samsung Galaxy S10;Isaías
10,325479;-0,0095;0,1153;0,9806;0,987;standing;Samsung Galaxy S10;Isaías
10,329118;-0,0115;0,1182;0,985;0,992;standing;Samsung Galaxy S10;Isaías
10,334427;-0,01;0,1239;0,985;0,993;standing;Samsung Galaxy S10;Isaías
10,33927;-0,0129;0,1256;0,9899;0,998;standing;Samsung Galaxy S10;Isaías
10,344469;-0,0146;0,1258;0,9899;0,998;standing;Samsung Galaxy S10;Isaías
10,349921;-0,0139;0,1256;0,9935;1,002;standing;Samsung Galaxy S10;Isaías
10,35503;-0,0122;0,1256;0,9943;1,002;standing;Samsung Galaxy S10;Isaías
10,359705;-0,0127;0,1239;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
10,364838;-0,0117;0,1217;0,9926;1;standing;Samsung Galaxy S10;Isaías
10,370262;-0,0107;0,1209;0,9921;0,999;standing;Samsung Galaxy S10;Isaías
10,37525;-0,0107;0,1217;0,9938;1,001;standing;Samsung Galaxy S10;Isaías
10,380011;-0,009;0,1221;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
10,385111;-0,0105;0,1219;0,9948;1,002;standing;Samsung Galaxy S10;Isaías
10,390297;-0,0093;0,1226;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
10,395478;-0,0066;0,1226;1,0011;1,009;standing;Samsung Galaxy S10;Isaías
10,402674;-0,0056;0,119;1,0038;1,011;standing;Samsung Galaxy S10;Isaías
10,405346;-0,0042;0,1212;1,005;1,012;standing;Samsung Galaxy S10;Isaías
10,41049;-0,0022;0,1204;1,0063;1,013;standing;Samsung Galaxy S10;Isaías
10,416622;-0,0017;0,1224;1,0053;1,013;standing;Samsung Galaxy S10;Isaías
10,420561;-0,0022;0,1204;1,0009;1,008;standing;Samsung Galaxy S10;Isaías
10,425638;-0,0034;0,1221;0,9952;1,003;standing;Samsung Galaxy S10;Isaías
10,430811;-0,0059;0,1217;0,9938;1,001;standing;Samsung Galaxy S10;Isaías
10,436093;-0,0046;0,1239;0,9899;0,998;standing;Samsung Galaxy S10;Isaías
10,441119;-0,0071;0,1224;0,9894;0,997;standing;Samsung Galaxy S10;Isaías
10,446046;-0,0068;0,1234;0,9879;0,996;standing;Samsung Galaxy S10;Isaías
10,451562;-0,0088;0,1231;0,9887;0,996;standing;Samsung Galaxy S10;Isaías
10,456167;-0,0083;0,1207;0,9891;0,997;standing;Samsung Galaxy S10;Isaías
10,461891;-0,0049;0,1165;0,9877;0,995;standing;Samsung Galaxy S10;Isaías
10,466771;-0,0054;0,1146;0,9879;0,995;standing;Samsung Galaxy S10;Isaías
10,471558;-0,0044;0,1126;0,9877;0,994;standing;Samsung Galaxy S10;Isaías
10,476729;-0,0049;0,1119;0,9891;0,995;standing;Samsung Galaxy S10;Isaías
10,482267;-0,002;0,1102;0,9899;0,996;standing;Samsung Galaxy S10;Isaías
10,488318;-0,0027;0,1107;0,9921;0,998;standing;Samsung Galaxy S10;Isaías
10,492579;-0,0029;0,1124;0,994;1;standing;Samsung Galaxy S10;Isaías
10,496476;-0,0024;0,1131;0,9955;1,002;standing;Samsung Galaxy S10;Isaías
10,501839;-0,0044;0,1134;0,9945;1,001;standing;Samsung Galaxy S10;Isaías
10,506625;-0,0059;0,1141;0,9928;0,999;standing;Samsung Galaxy S10;Isaías
10,51177;-0,0054;0,116;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
10,518095;-0,0044;0,1175;0,9879;0,995;standing;Samsung Galaxy S10;Isaías
10,522176;-0,0024;0,1207;0,9857;0,993;standing;Samsung Galaxy S10;Isaías
10,527764;0,0005;0,1229;0,9862;0,994;standing;Samsung Galaxy S10;Isaías
10,533329;0,0022;0,1246;0,9848;0,993;standing;Samsung Galaxy S10;Isaías
10,537308;0,0015;0,1256;0,986;0,994;standing;Samsung Galaxy S10;Isaías
10,542968;0;0,1265;0,9916;1;standing;Samsung Galaxy S10;Isaías
10,547871;-0,0015;0,1292;0,9931;1,001;standing;Samsung Galaxy S10;Isaías
10,55322;-0,0039;0,1268;0,9935;1,002;standing;Samsung Galaxy S10;Isaías
10,558061;-0,009;0,1234;0,9992;1,007;standing;Samsung Galaxy S10;Isaías
10,562538;-0,0007;0,1285;0,9945;1,003;standing;Samsung Galaxy S10;Isaías
10,569077;-0,0059;0,1268;1,0021;1,01;standing;Samsung Galaxy S10;Isaías
10,573248;-0,0088;0,1239;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
10,578237;-0,0093;0,1256;1,0016;1,009;standing;Samsung Galaxy S10;Isaías
10,582993;-0,0054;0,1273;0,9996;1,008;standing;Samsung Galaxy S10;Isaías
10,588351;-0,009;0,1258;0,9977;1,006;standing;Samsung Galaxy S10;Isaías
10,593449;-0,0088;0,1243;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
10,598238;-0,0076;0,1229;0,9928;1;standing;Samsung Galaxy S10;Isaías
10,605915;-0,0098;0,1231;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
10,610935;-0,0071;0,1236;0,9923;1;standing;Samsung Galaxy S10;Isaías
10,613459;-0,0073;0,1219;0,9921;1;standing;Samsung Galaxy S10;Isaías
10,622395;-0,0103;0,1219;0,9896;0,997;standing;Samsung Galaxy S10;Isaías
10,623407;-0,0093;0,1195;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
10,628597;0,0049;0,1236;0,9979;1,006;standing;Samsung Galaxy S10;Isaías
10,633547;0,0002;0,1207;0,9979;1,005;standing;Samsung Galaxy S10;Isaías
10,638733;-0,0085;0,116;0,9928;1;standing;Samsung Galaxy S10;Isaías
10,645549;-0,0115;0,1143;0,9945;1,001;standing;Samsung Galaxy S10;Isaías
10,648519;-0,0115;0,1165;0,9987;1,006;standing;Samsung Galaxy S10;Isaías
10,654056;-0,0117;0,1158;1,0097;1,016;standing;Samsung Galaxy S10;Isaías
10,658796;-0,0046;0,1182;0,9867;0,994;standing;Samsung Galaxy S10;Isaías
10,663809;0,0012;0,1214;0,9721;0,98;standing;Samsung Galaxy S10;Isaías
10,669165;0,001;0,1207;0,9913;0,999;standing;Samsung Galaxy S10;Isaías
10,674133;-0,0046;0,117;1,0224;1,029;standing;Samsung Galaxy S10;Isaías
10,679125;-0,0081;0,1134;1,0246;1,031;standing;Samsung Galaxy S10;Isaías
10,688777;-0,0049;0,1129;0,9906;0,997;standing;Samsung Galaxy S10;Isaías
10,689698;-0,0007;0,1134;0,9642;0,971;standing;Samsung Galaxy S10;Isaías
10,694512;-0,002;0,1136;0,9718;0,978;standing;Samsung Galaxy S10;Isaías
10,7001;-0,0093;0,1126;1,005;1,011;standing;Samsung Galaxy S10;Isaías
10,704873;-0,0134;0,1124;1,0112;1,017;standing;Samsung Galaxy S10;Isaías
10,709892;-0,0098;0,1143;0,9818;0,989;standing;Samsung Galaxy S10;Isaías
10,714895;-0,0042;0,118;0,9598;0,967;standing;Samsung Galaxy S10;Isaías
10,72001;-0,0037;0,1195;0,973;0,98;standing;Samsung Galaxy S10;Isaías
10,724834;-0,0095;0,1182;1,0082;1,015;standing;Samsung Galaxy S10;Isaías
10,729762;-0,0132;0,1168;1,0141;1,021;standing;Samsung Galaxy S10;Isaías
10,735307;-0,0107;0,1173;0,9823;0,989;standing;Samsung Galaxy S10;Isaías
10,740252;-0,0068;0,119;0,9598;0,967;standing;Samsung Galaxy S10;Isaías
10,745196;-0,0081;0,1192;0,9723;0,98;standing;Samsung Galaxy S10;Isaías
10,750198;-0,0139;0,1177;1,0077;1,015;standing;Samsung Galaxy S10;Isaías
10,755456;-0,0159;0,116;1,0143;1,021;standing;Samsung Galaxy S10;Isaías
10,761504;-0,0112;0,1165;0,9845;0,991;standing;Samsung Galaxy S10;Isaías
10,765508;-0,0049;0,1182;0,9669;0,974;standing;Samsung Galaxy S10;Isaías
10,771085;-0,0037;0,1195;0,9843;0,991;standing;Samsung Galaxy S10;Isaías
10,77562;-0,0076;0,1177;1,0202;1,027;standing;Samsung Galaxy S10;Isaías
10,780485;-0,0078;0,116;1,0241;1,031;standing;Samsung Galaxy S10;Isaías
10,790183;-0,0022;0,1168;0,9913;0,998;standing;Samsung Galaxy S10;Isaías
10,791493;0,0037;0,1187;0,9703;0,978;standing;Samsung Galaxy S10;Isaías
10,796077;0,0039;0,1197;0,9843;0,992;standing;Samsung Galaxy S10;Isaías
10,805473;-0,002;0,1197;1,0163;1,023;standing;Samsung Galaxy S10;Isaías
10,805901;-0,0044;0,1209;1,017;1,024;standing;Samsung Galaxy S10;Isaías
10,811556;-0,0005;0,1239;0,9818;0,99;standing;Samsung Galaxy S10;Isaías
10,816072;0,0024;0,1273;0,9611;0,969;standing;Samsung Galaxy S10;Isaías
10,821242;-0,0015;0,1278;0,975;0,983;standing;Samsung Galaxy S10;Isaías
10,825948;-0,0081;0,1258;1,0058;1,014;standing;Samsung Galaxy S10;Isaías
10,831484;-0,0105;0,1246;1,0048;1,013;standing;Samsung Galaxy S10;Isaías
10,836354;-0,0061;0,1258;0,9703;0,978;standing;Samsung Galaxy S10;Isaías
10,841556;-0,0017;0,127;0,9547;0,963;standing;Samsung Galaxy S10;Isaías
10,846742;-0,0032;0,1256;0,9752;0,983;standing;Samsung Galaxy S10;Isaías
10,852406;-0,0083;0,1226;1,0107;1,018;standing;Samsung Galaxy S10;Isaías
10,856548;-0,0093;0,1204;1,0133;1,021;standing;Samsung Galaxy S10;Isaías
10,861543;-0,0029;0,1207;0,9828;0,99;standing;Samsung Galaxy S10;Isaías
10,866519;0,0015;0,1217;0,9708;0,978;standing;Samsung Galaxy S10;Isaías
10,87215;-0,0005;0,1214;0,9935;1,001;standing;Samsung Galaxy S10;Isaías
10,876682;-0,0051;0,1192;1,0295;1,036;standing;Samsung Galaxy S10;Isaías
10,881989;-0,0051;0,118;1,0302;1,037;standing;Samsung Galaxy S10;Isaías
10,890054;-0,0005;0,1195;0,9965;1,004;standing;Samsung Galaxy S10;Isaías
10,892838;0,002;0,1221;0,9826;0,99;standing;Samsung Galaxy S10;Isaías
10,897195;-0,001;0,1224;1,0024;1,01;standing;Samsung Galaxy S10;Isaías
10,903231;-0,0076;0,1202;1,0334;1,04;standing;Samsung Galaxy S10;Isaías
10,907442;-0,009;0,1187;1,0304;1,037;standing;Samsung Galaxy S10;Isaías
10,912919;-0,0042;0,1187;0,994;1,001;standing;Samsung Galaxy S10;Isaías
10,91738;-0,0007;0,1192;0,9786;0,986;standing;Samsung Galaxy S10;Isaías
10,922853;-0,0029;0,118;0,9979;1,005;standing;Samsung Galaxy S10;Isaías
10,927783;-0,0098;0,1148;1,026;1,032;standing;Samsung Galaxy S10;Isaías
10,932802;-0,0117;0,1138;1,0197;1,026;standing;Samsung Galaxy S10;Isaías
10,937861;-0,0081;0,1148;0,9813;0,988;standing;Samsung Galaxy S10;Isaías
10,94298;-0,0061;0,116;0,9655;0,972;standing;Samsung Galaxy S10;Isaías
10,949793;-0,0088;0,1153;0,9869;0,994;standing;Samsung Galaxy S10;Isaías
10,955071;-0,0249;0,1116;1,1382;1,144;standing;Samsung Galaxy S10;Isaías
10,958583;-0,0318;0,1051;1,1128;1,118;standing;Samsung Galaxy S10;Isaías
10,963025;-0,0051;0,1112;0,9471;0,954;standing;Samsung Galaxy S10;Isaías
10,971189;0,0044;0,1163;0,9161;0,923;standing;Samsung Galaxy S10;Isaías
10,974121;-0,009;0,1138;0,994;1,001;standing;Samsung Galaxy S10;Isaías
10,97828;-0,0134;0,1134;1,0133;1,02;standing;Samsung Galaxy S10;Isaías
10,983376;-0,0081;0,116;0,9843;0,991;standing;Samsung Galaxy S10;Isaías
10,989625;-0,0061;0,1197;0,9735;0,981;standing;Samsung Galaxy S10;Isaías
10,993806;-0,0059;0,1219;0,9848;0,992;standing;Samsung Galaxy S10;Isaías
10,998516;-0,0066;0,1209;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
11,009402;-0,0083;0,1202;0,9962;1,003;standing;Samsung Galaxy S10;Isaías
11,019603;-0,0103;0,1207;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
11,020107;-0,0127;0,1243;0,9857;0,994;standing;Samsung Galaxy S10;Isaías
11,020673;-0,0146;0,1192;0,9938;1,001;standing;Samsung Galaxy S10;Isaías
11,024452;-0,0088;0,1229;0,9928;1;standing;Samsung Galaxy S10;Isaías
11,028871;-0,0137;0,1253;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
11,033945;-0,0149;0,1268;0,994;1,002;standing;Samsung Galaxy S10;Isaías
11,039072;-0,0149;0,1192;0,985;0,992;standing;Samsung Galaxy S10;Isaías
11,044455;-0,0173;0,1141;0,9801;0,987;standing;Samsung Galaxy S10;Isaías
11,04918;-0,0144;0,1156;0,9826;0,989;standing;Samsung Galaxy S10;Isaías
11,054446;-0,0066;0,1217;0,9889;0,996;standing;Samsung Galaxy S10;Isaías
11,059523;-0,0085;0,1214;0,9923;1;standing;Samsung Galaxy S10;Isaías
11,064412;-0,0098;0,119;0,996;1,003;standing;Samsung Galaxy S10;Isaías
11,070095;-0,0059;0,1199;1,0053;1,012;standing;Samsung Galaxy S10;Isaías
11,075226;-0,0034;0,1204;1,0102;1,017;standing;Samsung Galaxy S10;Isaías
11,079581;-0,0005;0,1199;1,0204;1,027;standing;Samsung Galaxy S10;Isaías
11,084738;0,0007;0,1212;1,0231;1,03;standing;Samsung Galaxy S10;Isaías
11,089903;-0,001;0,1219;1,0229;1,03;standing;Samsung Galaxy S10;Isaías
11,09505;-0,0051;0,1207;1,0192;1,026;standing;Samsung Galaxy S10;Isaías
11,099842;-0,0059;0,1199;1,0121;1,019;standing;Samsung Galaxy S10;Isaías
11,108166;-0,0049;0,1214;1,0031;1,01;standing;Samsung Galaxy S10;Isaías
11,111273;-0,0088;0,1229;0,9982;1,006;standing;Samsung Galaxy S10;Isaías
11,115421;-0,0173;0,1239;0,9894;0,997;standing;Samsung Galaxy S10;Isaías
11,12038;-0,0161;0,1261;0,9852;0,993;standing;Samsung Galaxy S10;Isaías
11,125533;-0,0159;0,1263;0,9796;0,988;standing;Samsung Galaxy S10;Isaías
11,130182;-0,02;0,1265;0,9779;0,986;standing;Samsung Galaxy S10;Isaías
11,137119;-0,0181;0,1258;0,9757;0,984;standing;Samsung Galaxy S10;Isaías
11,140459;-0,0156;0,1246;0,9738;0,982;standing;Samsung Galaxy S10;Isaías
11,145681;-0,0139;0,1234;0,9747;0,983;standing;Samsung Galaxy S10;Isaías
11,151004;-0,0129;0,1241;0,985;0,993;standing;Samsung Galaxy S10;Isaías
11,155978;-0,0156;0,1226;0,984;0,992;standing;Samsung Galaxy S10;Isaías
11,160713;-0,0107;0,1246;0,9545;0,963;standing;Samsung Galaxy S10;Isaías
